t,x_follower,v_follower,a_follower,x_leader,v_leader,a_leader,leader_length,spacing,dv
346.1,176.5007919,18.9183554,-0.491991324,254.6301904,24.44685821,0.113204039,14.8,63.32939850000001,-5.528502809999999
346.20000000000005,178.3893418,18.87080768,-0.458963049,257.0781789,24.45156739,-0.005111437,14.8,63.8888371,-5.580759710000002
346.3,180.273302,18.82656279,-0.425934773,259.5260315,24.44477619,-0.120247722,14.8,64.45272949999999,-5.618213399999998
346.40000000000003,182.1530029,18.78562073,-0.392906498,261.9726459,24.426882,-0.232999614,14.8,65.01964299999999,-5.6412612699999976
346.5,184.0287747,18.74798149,-0.359974596,264.4169197,24.39796432,-0.34416191,14.8,65.58814499999998,-5.649982829999999
346.6,185.9009478,18.71364508,-0.32762094,266.8577505,24.35802313,-0.454529409,14.8,66.1568027,-5.64437805
346.70000000000005,187.7698523,18.6826115,-0.296423775,269.294036,24.30705844,-0.564764441,14.8,66.72418370000001,-5.624446939999999
346.8,189.6358187,18.65482292,-0.266961346,271.7246739,24.24507024,-0.674999473,14.8,67.28885520000004,-5.59024732
346.90000000000003,191.4991771,18.62999022,-0.239811898,274.1485618,24.17205854,-0.785234505,14.8,67.84938469999999,-5.5420683199999985
347.0,193.3602578,18.60776646,-0.215553677,276.5645974,24.08802334,-0.895469537,14.8,68.40433960000003,-5.480256879999999
347.1,195.2193912,18.58780468,-0.194668555,278.9716783,23.99296463,-1.005704569,14.8,68.95228710000002,-5.405159949999998
347.20000000000005,197.0768612,18.56975794,-0.177252904,281.3687021,23.88688243,-1.115939602,14.8,69.49184090000001,-5.317124490000001
347.3,198.9327669,18.55327929,-0.163210351,283.7545665,23.76977671,-1.226174634,14.8,70.02179960000002,-5.21649742
347.40000000000003,200.787161,18.53802179,-0.152059025,286.1281692,23.6416475,-1.335793899,14.8,70.54100820000001,-5.103625710000003
347.5,202.6400961,18.52363848,-0.143220681,288.4884077,23.50249478,-1.441718562,14.8,71.04831159999999,-4.9788563
347.6,204.491625,18.50984025,-0.136117073,290.8341799,23.35231856,-1.540254021,14.8,71.54255489999998,-4.842478310000001
347.70000000000005,206.3418005,18.49656927,-0.130169955,293.1643832,23.1914883,-1.627705674,14.8,72.02258269999997,-4.694919030000001
347.8,208.1906753,18.48382553,-0.124801083,295.4779154,23.02185129,-1.700378919,14.8,72.48724009999997,-4.53802576
347.90000000000003,210.038302,18.47160905,-0.119528585,297.7736741,22.8456243,-1.754579154,14.8,72.93537210000001,-4.374015249999999
348.0,211.8847334,18.45991982,-0.114256087,300.0505569,22.66502409,-1.787227543,14.8,73.36582350000002,-4.20510427
348.1,213.7300223,18.44875783,-0.108983589,302.3077571,22.48226743,-1.797708321,14.8,73.7777348,-4.033509599999999
348.20000000000005,215.5742214,18.4381231,-0.103711091,304.5456502,22.29957107,-1.786637253,14.8,74.17142880000002,-3.8614479700000004
348.3,217.4173833,18.42801561,-0.098438593,306.7649072,22.11915177,-1.757093175,14.8,74.54752389999997,-3.6911361599999992
348.40000000000003,219.2595609,18.41843538,-0.093166095,308.9661991,21.9432263,-1.712770689,14.8,74.90663819999999,-3.524790920000001
348.5,221.1008068,18.4093824,-0.087617852,311.1501971,21.77364195,-1.657364397,14.8,75.24939030000003,-3.36425955
348.6,222.9411737,18.40085666,-0.080415137,313.3175722,21.61076819,-1.594568901,14.8,75.57639849999997,-3.209911530000003
348.70000000000005,224.7807145,18.39285818,-0.069903481,315.4689955,21.45460502,-1.528078803,14.8,75.88828100000002,-3.061746839999998
348.8,226.6194817,18.38555239,-0.054428411,317.605138,21.30515243,-1.460972937,14.8,76.18565630000002,-2.919600039999999
348.90000000000003,228.4575283,18.37976653,-0.032335457,319.7266707,21.16241043,-1.393867072,14.8,76.4691424,-2.7826439
349.0,230.2949067,18.37649329,-0.001970147,321.8342647,21.02637902,-1.326761207,14.8,76.739358,-2.649885730000001
349.1,232.1316699,18.37672535,0.038046245,323.9285912,20.89705819,-1.259655342,14.8,76.99692130000004,-2.5203328399999982
349.20000000000005,233.9680028,18.38145539,0.087989463,326.0103211,20.77444795,-1.192549477,14.8,77.24231830000001,-2.3929925599999997
349.3,235.80462,18.39167609,0.147583763,328.0801255,20.65854829,-1.125443612,14.8,77.47550550000001,-2.266872199999998
349.40000000000003,237.6423684,18.40838013,0.215450419,330.1386755,20.54935922,-1.058729234,14.8,77.69630709999997,-2.1409790899999983
349.5,239.4820948,18.43256021,0.289934959,332.186642,20.44688074,-0.994363782,14.8,77.90454720000001,-2.0143205300000027
349.6,241.3246461,18.46504355,0.369382912,334.2246963,20.35111285,-0.934696182,14.8,78.10005020000001,-1.886069299999999
349.70000000000005,243.1708691,18.5059956,0.452139808,336.2535093,20.26182065,-0.882075359,14.8,78.28264020000002,-1.755825050000002
349.8,245.0216108,18.55541636,0.536551174,338.2737521,20.17782968,-0.838850239,14.8,78.45214130000004,-1.6224133199999997
349.90000000000003,246.877718,18.61330584,0.621238286,340.2860958,20.09773058,-0.807369747,14.8,78.60837780000001,-1.4844247400000015
350.0,248.7400376,18.67966402,0.705925398,342.2912114,20.02011401,-0.789591322,14.8,78.75117380000002,-1.3404499899999998
350.1,250.6094165,18.75449091,0.79061251,344.289582,19.9435706,-0.785906452,14.8,78.88016549999999,-1.1890796899999998
350.20000000000005,252.4867015,18.83778652,0.875299622,346.2809392,19.866691,-0.795923648,14.8,78.99423769999997,-1.0289044799999978
350.3,254.3727394,18.92955084,0.959986734,348.2648265,19.78806585,-0.817685473,14.8,79.09208710000003,-0.8585150099999979
