t,x_follower,v_follower,a_follower,x_leader,v_leader,a_leader,leader_length,spacing,dv
261.3,392.2755973,28.24756133,2.235911243,437.4339376,27.91832759,-0.168510747,14.8,30.358340299999963,0.3292337399999994
261.40000000000003,395.1141725,28.46587328,2.130327764,440.2268459,27.89615548,-0.218983451,14.8,30.312673400000005,0.5697177999999994
261.5,397.9740511,28.67362688,2.024744284,443.0164584,27.86961575,-0.253443745,14.8,30.24240729999998,0.8040111299999992
261.6,400.8541771,28.87082214,1.919160805,445.8020313,27.83940712,-0.269472204,14.8,30.147854199999994,1.0314150200000007
261.7,403.7534947,29.05745904,1.813577325,448.5838035,27.81080615,-0.267580824,14.8,30.03030880000001,1.24665289
261.8,406.6709481,29.2335376,1.707993846,451.3622599,27.78222265,-0.250329582,14.8,29.89131180000005,1.4513149499999969
261.90000000000003,409.6054814,29.39905781,1.60228334,454.1378853,27.75664427,-0.21888302,14.8,29.73240390000002,1.6424135399999997
262.0,412.5560388,29.55401967,1.495810677,456.9111646,27.73560698,-0.182035399,14.8,29.555125799999995,1.8184126899999988
262.1,415.5215645,29.69842319,1.387813701,459.6825825,27.719418,-0.137136405,14.8,29.361018000000012,1.9790051899999987
262.2,418.5010026,29.83219214,1.277530253,462.452624,27.7080773,-0.089165437,14.8,29.15162140000002,2.1241148400000007
262.3,421.4932973,29.95494545,1.164198178,465.2217739,27.70158491,-0.040682474,14.8,28.92847660000002,2.253360539999999
262.40000000000003,424.4973928,30.06622582,1.047055318,467.9905169,27.69994081,0.007800488,14.8,28.693124099999988,2.3662850099999986
262.5,427.5122332,30.16557596,0.925466542,470.7593379,27.70314501,0.056283451,14.8,28.447104699999965,2.4624309500000017
262.6,430.5367018,30.25253858,0.799304824,473.5287217,27.7111975,0.104766414,14.8,28.192019900000002,2.5413410799999987
262.7,433.5694377,30.32665638,0.668697191,476.2991532,27.72409829,0.153249376,14.8,27.929715499999997,2.6025580899999987
262.8,436.6090195,30.38747206,0.534278773,479.0711172,27.74184738,0.201732339,14.8,27.662097700000015,2.645624680000001
262.90000000000003,439.6540253,30.43452834,0.396811727,481.8450986,27.76444476,0.250215302,14.8,27.39107329999997,2.67008358
263.0,442.7030335,30.46744414,0.25705821,484.621582,27.79189044,0.297884961,14.8,27.118548499999985,2.675553700000002
263.1,445.7546224,30.48614323,0.115780379,487.4010525,27.82418441,0.33666958,14.8,26.846430099999974,2.661958819999999
263.2,448.8073705,30.49062562,-0.026259608,490.1839948,27.86132668,0.373705001,14.8,26.576624300000002,2.629298939999998
263.3,451.8598559,30.4808913,-0.168426622,492.9708937,27.90282927,0.392095741,14.8,26.311037799999962,2.578062029999998
263.40000000000003,454.9106571,30.45694029,-0.310593636,495.7622341,27.94384912,0.390967202,14.8,26.05157700000002,2.513091169999999
263.5,457.9583523,30.41877258,-0.45276065,498.5585008,27.98866776,0.365439563,14.8,25.800148499999988,2.4301048200000004
263.6,461.00152,30.36638816,-0.594927664,501.3601786,28.02714788,0.311446309,14.8,25.558658599999955,2.3392402799999985
263.7,464.0387383,30.29978704,-0.737094678,504.167362,28.05876473,0.232179356,14.8,25.328623700000048,2.241022309999998
263.8,467.0685857,30.21896923,-0.879261692,506.9785838,28.08059042,0.116436346,14.8,25.109998099999995,2.138378809999999
263.90000000000003,470.0896405,30.12393471,-1.020901235,509.7919867,28.08969705,-0.019700542,14.8,24.90234620000002,2.0342376599999987
